"","dose","auc","specificity","sensitivity","correction"
"1365",7110,0.75,0,1,"highonly"
"1366",7130,0.678571428571429,0,1,"highonly"
"1367",7150,0.5625,0,1,"highonly"
"1368",7170,0.714285714285714,0,1,"highonly"
"1369",7190,0.696428571428571,0,1,"highonly"
"1370",7210,0.75,0,1,"highonly"
"1371",7230,0.75,0,1,"highonly"
"1372",7250,0.678571428571429,0,1,"highonly"
"1373",7270,0.696428571428571,0,0.857142857142857,"highonly"
"1374",7290,0.678571428571429,0,0.857142857142857,"highonly"
"1375",7310,0.732142857142857,0,1,"highonly"
"1376",7330,0.678571428571429,0,0.714285714285714,"highonly"
"1377",7350,0.446428571428571,0,1,"highonly"
"1378",7370,0.678571428571429,0,1,"highonly"
"1379",7390,0.678571428571429,0,1,"highonly"
"1380",7410,0.75,0,1,"highonly"
"1381",7430,0.714285714285714,0,1,"highonly"
"1382",7450,0.446428571428571,0,1,"highonly"
"1383",7470,0.714285714285714,0,1,"highonly"
"1384",7490,0.678571428571429,0,0.714285714285714,"highonly"
"1385",7510,0.678571428571429,0,1,"highonly"
"1386",7530,0.75,0,1,"highonly"
"1387",7550,0.75,0,0.857142857142857,"highonly"
"1388",7570,0.446428571428571,0,1,"highonly"
"1389",7590,0.696428571428571,0,1,"highonly"
"1390",7610,0.446428571428571,0,1,"highonly"
"1391",7630,0.75,0,1,"highonly"
"1392",7650,0.696428571428571,0,0.857142857142857,"highonly"
"1393",7670,0.678571428571429,0,1,"highonly"
"1394",7690,0.714285714285714,0,1,"highonly"
"1395",7710,0.714285714285714,0,0.857142857142857,"highonly"
"1396",7730,0.5625,0,1,"highonly"
"1397",7750,0.732142857142857,0,1,"highonly"
"1398",7770,0.5625,0,1,"highonly"
"1399",7790,0.678571428571429,0,1,"highonly"
"1400",7810,0.732142857142857,0,1,"highonly"
"1401",7830,0.678571428571429,0,0.857142857142857,"highonly"
"1402",7850,0.678571428571429,0,1,"highonly"
"1403",7870,0.446428571428571,0,1,"highonly"
"1404",7890,0.5625,0,1,"highonly"
"1405",7910,0.696428571428571,0,0.857142857142857,"highonly"
"1406",7930,0.678571428571429,0,1,"highonly"
"1407",7950,0.580357142857143,0,1,"highonly"
"1408",7970,0.714285714285714,0,1,"highonly"
"1409",7990,0.75,0,0.857142857142857,"highonly"
"1410",8010,0.446428571428571,0,1,"highonly"
"1411",8030,0.732142857142857,0,1,"highonly"
"1412",8050,0.714285714285714,0,0.714285714285714,"highonly"
"1413",8070,0.5625,0,1,"highonly"
"1414",8090,0.446428571428571,0,1,"highonly"
"1415",8110,0.696428571428571,0,0.714285714285714,"highonly"
"1416",8130,0.75,0,1,"highonly"
"1417",8150,0.732142857142857,0,1,"highonly"
"1418",8170,0.714285714285714,0,1,"highonly"
"1419",8190,0.5625,0,1,"highonly"
"1420",8210,0.446428571428571,0,1,"highonly"
"1421",8230,0.678571428571429,0,1,"highonly"
"1422",8250,0.714285714285714,0,0.857142857142857,"highonly"
"1423",8270,0.446428571428571,0,1,"highonly"
"1424",8290,0.714285714285714,0,1,"highonly"
"1425",8310,0.714285714285714,0,1,"highonly"
"1426",8330,0.5625,0,1,"highonly"
"1427",8350,0.580357142857143,0,1,"highonly"
"1428",8370,0.75,0,1,"highonly"
"1429",8390,0.75,0,1,"highonly"
"1430",8410,0.464285714285714,0,1,"highonly"
"1431",8430,0.75,0,1,"highonly"
"1432",8450,0.75,0,1,"highonly"
"1433",8470,0.75,0,1,"highonly"
"1434",8490,0.714285714285714,0,1,"highonly"
"1435",8510,0.75,0,0.857142857142857,"highonly"
"1436",8530,0.446428571428571,0,1,"highonly"
"1437",8550,0.75,0,1,"highonly"
"1438",8570,0.5,0,1,"highonly"
"1439",8590,0.714285714285714,0,1,"highonly"
"1440",8610,0.75,0,0.714285714285714,"highonly"
"1441",8630,0.678571428571429,0,1,"highonly"
"1442",8650,0.589285714285714,0,1,"highonly"
"1443",8670,0.589285714285714,0,1,"highonly"
"1444",8690,0.5,0,1,"highonly"
"1445",8710,0.75,0,1,"highonly"
"1446",8730,0.75,0,1,"highonly"
"1447",8750,0.75,0,1,"highonly"
"1448",8770,0.75,0,1,"highonly"
"1449",8790,0.589285714285714,0,1,"highonly"
"1450",8810,0.5,0,1,"highonly"
"1451",8830,0.678571428571429,0,1,"highonly"
"1452",8850,0.75,0,1,"highonly"
"1453",8870,0.678571428571429,0,0.714285714285714,"highonly"
"1454",8890,0.75,0,1,"highonly"
"1455",8910,0.589285714285714,0,1,"highonly"
"1456",8930,0.75,0,1,"highonly"
"1457",8950,0.75,0,1,"highonly"
"1458",8970,0.678571428571429,0,1,"highonly"
"1459",8990,0.464285714285714,0,1,"highonly"
"1460",9010,0.75,0,1,"highonly"
"1461",9030,0.714285714285714,0,1,"highonly"
"1462",9050,0.75,0,1,"highonly"
"1463",9070,0.714285714285714,0,0.714285714285714,"highonly"
"1464",9090,0.589285714285714,0,0.714285714285714,"highonly"
"1465",9110,0.589285714285714,0,0.857142857142857,"highonly"
"1466",9130,0.767857142857143,0,1,"highonly"
"1467",9150,0.75,0,1,"highonly"
"1468",9170,0.5,0,1,"highonly"
"1469",9190,0.678571428571429,0,1,"highonly"
"1470",9210,0.75,0,1,"highonly"
"1471",9230,0.589285714285714,0,1,"highonly"
"1472",9250,0.714285714285714,0,1,"highonly"
"1473",9270,0.678571428571429,0,1,"highonly"
"1474",9290,0.75,0,1,"highonly"
"1475",9310,0.678571428571429,0,1,"highonly"
"1476",9330,0.678571428571429,0,1,"highonly"
"1477",9350,0.75,0,1,"highonly"
"1478",9370,0.714285714285714,0,1,"highonly"
"1479",9390,0.589285714285714,0,1,"highonly"
"1480",9410,0.75,0,1,"highonly"
"1481",9430,0.767857142857143,0,1,"highonly"
"1482",9450,0.678571428571429,0,1,"highonly"
"1483",9470,0.589285714285714,0,1,"highonly"
"1484",9490,0.625,0,1,"highonly"
"1485",9510,0.678571428571429,0,1,"highonly"
"1486",9530,0.714285714285714,0,1,"highonly"
"1487",9550,0.75,0,1,"highonly"
"1488",9570,0.589285714285714,0,1,"highonly"
"1489",9590,0.714285714285714,0,1,"highonly"
"1490",9610,0.767857142857143,0,1,"highonly"
"1491",9630,0.678571428571429,0,1,"highonly"
"1492",9650,0.589285714285714,0,1,"highonly"
"1493",9670,0.678571428571429,0,1,"highonly"
"1494",9690,0.678571428571429,0,0.714285714285714,"highonly"
"1495",9710,0.678571428571429,0,0.714285714285714,"highonly"
"1496",9730,0.5,0,1,"highonly"
"1497",9750,0.785714285714286,0,0.857142857142857,"highonly"
"1498",9770,0.714285714285714,0,1,"highonly"
"1499",9790,0.517857142857143,0,1,"highonly"
"1500",9810,0.678571428571429,0,0.857142857142857,"highonly"
"1501",9830,0.75,0,1,"highonly"
"1502",9850,0.678571428571429,0,1,"highonly"
"1503",9870,0.678571428571429,0,0.714285714285714,"highonly"
"1504",9890,0.517857142857143,0,1,"highonly"
"1505",9910,0.785714285714286,0,1,"highonly"
"1506",9930,0.75,0,1,"highonly"
"1507",9950,0.714285714285714,0,1,"highonly"
"1508",9970,0.714285714285714,0,1,"highonly"
"1509",9990,0.714285714285714,0,1,"highonly"
